Rating, Title, Text, Images, asin, Parent asin, user id, Timestamp, Verified purchase, Helpful vote
1.0,Useless now.,Stopped working after a couple of weeks. Useless now.,[],B0177NSA9A,B0177NSA9A,AGB2OD4PZ7AMECYHMRMTUMYJSQGQ,1503709866195,True,0
5.0,Great devise!,"Very easy to set up and easy for all devises to connect to it.  This device, while expensive, really worked as advertised.",[],B0087NZ31S,B0087NZ31S,AGLQDDJTHRGIY4KWEXLA3YBD47PQ,1388074756000,True,1
5.0,GREAT CASE!!!,"This case is one of, if not the best, case I’ve ever had!  Don’t think about buying it…just buy it!!!",[],B08LKMFBJR,B0819QKM8T,AG4MIJDYTNWORGOKC2K22CPHFODA,1668794049964,True,0
2.0,THIS APPLE IS A LEMON!,I bought my iPad Mini in April of 2021.  I recently began to have problems with the touch screen.  There is a specific area on my screen that does not respond well anymore. I have to tap firmly several times before it finally responds.  I am horribly disappointed that this Apple product turned out to be a lemon. I don’t have enough money to buy a new one. Is there any way to fix this problem??,[],B07PQ8XKZC,B07PTVBKHM,AG4MIJDYTNWORGOKC2K22CPHFODA,1653959190586,True,0
3.0,I won’t buy them again.👎🏼,These don’t last very long at all.,[],B07MC73HTP,B0B9S7TTCZ,AG4MIJDYTNWORGOKC2K22CPHFODA,1590415000203,True,0
5.0,"THE QUALITY IS AMAZING, THE CHARGE LASTS FOREVER AND IT HAS A GREAT PRICE!","This Bluetooth speaker is the best I’ve ever run across!  My son bought one, and I as SO impressed that I bought one, too!  I use it with 2 iPad mini’s and my iPhone XR, and my son uses it on his Android phone, with the same great results. The charge lasts forever and the quality is amazing!! {And no, I am NOT being paid for this review. What you read is what I mean.} Given the quality of this speaker, the price is incredible!",[],B016XTADG2,B0935ZDCYD,AG4MIJDYTNWORGOKC2K22CPHFODA,1590414865759,True,0
1.0,This cover was a big disappointment!!,This appeared to be cheaply made.  It was NOT anything close to what I was expecting!  My 9 year old grandson immediately took it off of the iPad mini he uses whenever he comes over to our house.  I was truly disappointed with this product!,[],B013X9JBMC,B01H8SKNQM,AG4MIJDYTNWORGOKC2K22CPHFODA,1580675257214,True,0
2.0,Getting alexa off this tablet,"I can't get alexa off this tablet. Tell me how or I will return it. It's living in a dresser drawer now, unused.",[],B07FKR6KXF,B07N8VFFNS,AHPKZL7FJIDA3CLNQ6OMKY46RA7Q,1634311384970,True,0
4.0,they love it.,bought as a gift..they love it.,[],B075R8JR8L,B075R8JR8L,AHPKZL7FJIDA3CLNQ6OMKY46RA7Q,1515687042781,True,0
1.0,HELP!!!,"Bought a book from amazon days ago and still can't read it on the kindle. have been to u-tube, google, everywhere..no help..the book shows on kindle, but always asks do I want to stop download? I click no. does it take hours to download books? I'm on WIFI...HELP!!!",[],B00OQVZDJM,B00OQVZDJM,AHPKZL7FJIDA3CLNQ6OMKY46RA7Q,1506182811080,True,1
1.0,DO NOT PURCHASE,Tried to add to network and it would not do its job. I called for techsupport and they tried to tell me that my system was hacked...…(said the Russians were hacking my network)  How offensive.,[],B08KVSN48H,B08KVSN48H,AES7KKTN2JRDCH5T4H3O5HU7XZZQ,1628790390831,True,0
2.0,I had the wrong understanding about what is involved wit ...,"I had the wrong understanding about what is involved wit this device. I keep getting charges and am unable to watch any movies using the device. Please advise.  Further more, there was no pamphlet on usage or listing what I am buying.",[],B00U3FPN4U,B00U3FPN4U,AES7KKTN2JRDCH5T4H3O5HU7XZZQ,1520555510241,True,0
5.0,Comfy and easy to use!,I really like these wireless earphones. They are very comfortable and have great sound. The controls are really nice. I love how you can skip a song just by pressing on it twice. This is great for working out because you dont have to stop at all! You can even control the volume from the earphones too. I would highly recommend these!!,[],B088NBYTMM,B08L3R87HW,AHN5UNTOQUK2HK26VSI3BYTHO4HQ,1592958757880,True,0
5.0,great for traveling,we got this for my missionary who has to use his phone to send emails most of the time.  He is very happy with it. He says the size is perfect,[],B08BK32PNT,B0BV6WXP1T,AERX7K5IE767MVLOYBUNPUXDTGJQ,1670288806309,False,1
5.0,It good but broken won’t charge it,I brought different one and better than sorry,[],B08KD7GJ47,B0915QKXBV,AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,1656193986045,True,0
5.0,Used for my iPhone and iPad too !!!,It not bad,[],B096FNW2TS,B0BLRCRNP1,AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,1656193192424,True,0
4.0,... sometime fall off kind of not strong enough but like it,It okay but back of sometime fall off kind of not strong enough but like it,[],B008YCZBCI,B008YCZBCI,AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,1409067740000,True,0
5.0,She love it.,My daughter use for her laptop for college ... She love it ...,[],B003U9RHM2,B003U9RHM2,AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,1409067533000,False,0
5.0,Five Stars,Like it a lot and more protects scratch on screen thanks .....,[],B004V68IQ2,B004V68IQ2,AGJXTLEOLLTIX5AAGFPBZ7CNNVOQ,1409066666000,False,0
5.0,Well made zipties,"Pretty sturdy zipties! Great value for the price.  The same sturdy plastic ones that I got at home depot, these were maybe a bit cheaper too.",[],B07KWR33LS,B07KWR33LS,AHORTSSMI6ZZFUFWMPT4UFR2ISUQ,1557546879713,False,0
5.0,Works great!,"Works great in my condo.  Had a lot of trouble getting wifi in the back section of my home since there are so many other routers nearby that interfear.  At $29.99 on lightning deals it was a great buy, much cheaper than best buy.  Very easy to install if you follow the directions.",[],B00R92CL5E,B00R92CL5E,AHORTSSMI6ZZFUFWMPT4UFR2ISUQ,1492616119000,True,1
5.0,Works great for when your car doesn't have Bluetooth,Works great for when your car doesn't have Bluetooth! The pandora and spotify come out pretty clear from my phone to the stereo.  Got it for almost $10 less than it was at walmart!,[],B004NEUK86,B0BWMYK1XZ,AHORTSSMI6ZZFUFWMPT4UFR2ISUQ,1492615826000,True,0
3.0,The sound quality is good but the plastic part that goes around the ear ...,"It could just be my ear, but it felt as if it were going to fall off every time I moved my head.  The sound quality is good but the plastic part that goes around the ear hurts your head after a while.",[],B007L5NKZO,B007L5NKZO,AHORTSSMI6ZZFUFWMPT4UFR2ISUQ,1411799763000,True,0
5.0,Just as good as the more expensive ones......,"This screen protector fit my kindle HD 7 (2013 latest release) really good.  I watched the video on the tech armor website on how to apply and was able to do it in one try.  I previously bought an expensive one for my first kindle because I figured the more expensive one was better.  But this one seems just as good if not the same!  I bought the 3 pack just incase I messed up applying the first one, but I didn't, so now I have two extras!",[],B00FJ8JC3O,B00FJ8JC3O,AHORTSSMI6ZZFUFWMPT4UFR2ISUQ,1411799188000,True,0
3.0,Perfect for protecting remote,Nice covers,[],B07CGBB685,B08BWN7F7Q,AGA77XVPYPRDNC3AJAIC557RGSLA,1615621331049,True,0
5.0,I can download APPs,Remote is sensitive. Can be frustrating. But overall it’s good.,[],B075NFX24M,B075NFX24M,AGA77XVPYPRDNC3AJAIC557RGSLA,1615251503890,True,0
5.0,Worth it! Improved streaming capabilities!,"Did the trick! Solid Bars, holy cow. Does exactly as says.",[],B07Q2WQWT7,B07Q2WQWT7,AGA77XVPYPRDNC3AJAIC557RGSLA,1608013688483,True,0
5.0,So Pretty!,Really decorates my wooden book stand beautifully!,[],B09T3WLGZZ,B09T3VLCWD,AF3HNAQK2URNEBAZQCRZGSPBU5FQ,1663703494190,True,0
5.0,I love it!,"It works extremely well.  It was a gift, and I love it!",[],B07WGL828F,B07TMJ8S5Z,AE4KVNO5P6N6SP6CQTZTIDHEAWFQ,1639831693131,True,0
5.0,Works wonderfully,It works great!  I'd lost mine for a laptop and was worried I'd lost all my data.,[],B01NANB0IW,B01NANB0IW,AE4KVNO5P6N6SP6CQTZTIDHEAWFQ,1518437429206,True,0
5.0,Great deal!,Fantastic deal on stickers! Great assortment!,[],B07Y8SH1MC,B07Y8SH1MC,AFMSUJKT5HL5L6EGU32OKXCMB5LQ,1581977490496,True,0
5.0,material,Well manufacture. Use on Ford Maverick 2022.,[],B07ZSZQNWP,B07ZSZQNWP,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1674398912291,False,0
5.0,light included.,I like the light and I use it to charge our phones.,[],B09KZJ9W7R,B09KZJ9W7R,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1670618463478,False,0
4.0,Signal of radio not excellent.,I like the color and dislike the reception of the antenna. use for a Ford Maverick XLT 2022.,[],B07Q74L1TR,B07Q74L1TR,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1667388520056,False,0
5.0,Set up is not that easy.,Nice looking set but installation instructions are not well made.,[],B09XGX1GMJ,B09XGQQ98K,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1663759602074,True,0
5.0,Color.,Perfect fit to the phone.,[],B076FPGWNZ,B0BGS23YKX,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1662294334950,True,0
5.0,Value.,Two of the buttons are different but work real well. Perfect replacement for a LD tv.,[],B08HR9JFC2,B08HR9JFC2,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1662294273755,True,0
2.0,Poor Imaging.,Too slow.,[],B08JTWH2SQ,B08JTWH2SQ,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1625135172337,True,0
5.0,Small but with a great signal.,Great wi-fi signal. Use to get an stronger signal from Claro wi-fi company.,[],B087D7C96F,B087D7C96F,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1617800038649,True,0
5.0,High end look turntable.,"From the look to the sound, is great. I recommended.",[],B07S5XSTCW,B07S5XSTCW,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1605296397936,False,0
5.0,Compact.,Easy to use.,[],B07TSH7ZN5,B09T6T159F,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1598141143280,True,0
5.0,Same as original.,I have not use the remote yet. same as original.,[],B009XUM3Q2,B009XUM3Q2,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1597842783156,True,0
5.0,Need to include the screws.,You should include the screws with the product.,[],B0024L8I02,B00XJ30884,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1532469558428,True,0
5.0,Reception,HD Reception are pretty good.,[],B07797JBDW,B07797JBDW,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1531166861714,True,0
5.0,Five Stars,nice.,[],B06XBBRVD5,B06XBBRVD5,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1520449711664,True,0
5.0,Five Stars,Looks nice. My wife like it very much.,[],B07412D97Y,B06ZZY4VNW,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1517491163221,False,0
5.0,Five Stars,Fix without any problems.,[],B01HMB1US0,B01HMB1US0,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1490050859000,True,0
5.0,Five Stars,Excellent.,[],B010Q588D4,B011BRUOMO,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1486251994000,True,0
5.0,Five Stars,I already have three center channels speakers that sound great and now the pair of surround sound speakers. Also sound great too.,[],B00HH2GINM,B0B6T5ZWCM,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1449594705000,False,0
5.0,Five Stars,Nice.,[],B00AYB3OMG,B00AYB3OMG,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1433867475000,True,0
5.0,review,Exactly the same remote as the original. Good price compare to others remotes. There no need of learning how to used it since it  has the same characteristics of my old remote.,[],B001905C62,B001905C62,AHACLF2COQQE2V33ZFXQ7THZOJ2Q,1299252390000,True,0
1.0,doesn't fit my kodak camera,"it doesn't fit my camera, even though you list my camera in the description. the camera is less thatn ! yr old",[],B004SPMRUO,B004SPMRUO,AHOBSJFKJLNJHIGHK2YKKQUEF7HQ,1367006539000,True,2
1.0,Junk,Garbage.  Don’t waste your money.  It stopping working after 3 uses.  Stick with the main brands and you will have less frustration.,[],B07NSM8TF8,B07NSM8TF8,AEAU4B3HGL46SP3ARQZZ3B7PDA4Q,1560110234812,True,0
1.0,Junk,Broke after a month!  Don't waste your money!!!,[],B01AT6B0DK,B0963TH5MF,AEAU4B3HGL46SP3ARQZZ3B7PDA4Q,1489369865000,False,0
1.0,JUNK!!!,These are absolute junk.  Not at all the Bose standard.  They broke within 30days.  DO NOT BUY!,[],B01L7PWBRG,B0B62FJF1J,AEAU4B3HGL46SP3ARQZZ3B7PDA4Q,1489026041000,False,0
1.0,HDMI Stopped Working,"Like everyone else has been saying, the HDMI inputs stopped detecting my monitors after a few months. This is an outdated product with no way to update, and you should look elsewhere for something that will last.",[],B08ZJBNCT6,B0BRXJ655D,AG5ESK2B2EL7CKQC3QC74UQVKNYQ,1670894152210,True,0
5.0,Easy to use,The brightness is adjustable.  Can set the alarm for a week or a day.  I have had a hard time finding a clock/radio where the radio would actually work.  I have had this for a few weeks and couldn't be happier with this.,[],B07FTHL5PF,B0C1CST5HF,AFZR3DMRF5KW3WM6LVZ6SGSBGQXQ,1649846422987,True,0
5.0,Five Stars,"Looks good, its light and I have dropped by Kindle a couple of times with no issue.",[],B019Q6G21Y,B019Q6G21Y,AGFWIDDE6JBJ5UPX7EZTSZELRCPQ,1495041744000,True,0
5.0,Easiest way to track your activity ... and it syncs!,"I chose the Fitbit One to better record my activity (as an alternate to a pedometer which had iffy accuracy.)  Now that I've had Fitbit One for a few days I must say that I totally love it!  It is small, clips securely to your clothing, the displays are great (including its cheery greetings!) and it automatically downloads info into Myfitnesspal or other diet tracking sites.  Couldn't be easier!  The Fitbit site is great and very useful.  This unit even tracks your sleep patterns!  Would recommend this item to anyone seeking to track and improve their activity levels",[],B0095PZHPE,B0095PZHPE,AGFWIDDE6JBJ5UPX7EZTSZELRCPQ,1372442689000,True,0
5.0,Super nice speaker for your laptop,"Got this speaker (Logitech USB Laptop Speaker Z305) for my Mac to amp up the sound during movies ... and just love it.  It attaches super easily, has great sound, easy-access on/off, and volume controls on the speaker which are readily accessible while it's on the pc.  Highly recommend.  Please note that I purchased this in 2011 when the price was $39.99 (just noticed Dec 29, 2012 price is now over $100!)",[],B003VAK1I2,B003VAK1I2,AGFWIDDE6JBJ5UPX7EZTSZELRCPQ,1356833250000,True,0
5.0,Wonderful product!,A year later and still works wonderful,[],B07V32PJ59,B0BLNQ6B3L,AHDR7KO7FLNO7MQUS27D3P72KUMQ,1628816616051,True,0
5.0,Versitile,"I love the different lengths. Long for bedside, short for car,  medium for work.",[],B07TTSPWMB,B085N11H5T,AHNAOQRKXEQI7U7FBGHAWLZGHECQ,1621631217811,True,0
5.0,So easy to use,I bought this for home because I have one at work. Absolutely love it,[],B0043T7FXE,B0043T7FXE,AHNAOQRKXEQI7U7FBGHAWLZGHECQ,1581040069927,True,0
5.0,Great picture,Amazing picture and ease of use,[],B00KC0HVTQ,B00KC0HVTQ,AHNAOQRKXEQI7U7FBGHAWLZGHECQ,1577549139530,True,0
5.0,Nice quality,Bought these for my mom and she loves them!,[],B01HRVABD0,B01HRVABD0,AGTXCV4I4U63O43O3KIZAN76U2UQ,1594395963807,True,0
5.0,Great product. Worth the money,Needed a book light that was east to easy and as dim as possible that still works. This is great! Cheap and worth the price!,[],B00081K4CK,B0CBVWHXTS,AEIXGM25ZUYR34ZF7MZHFM4X235A,1592665322732,True,0
5.0,So cute,Uch adorable. I look like a cute but foolish person with the camera and strap but i am what I am this is adorable!,[],B07YF2LY6H,B07Z8RLTN7,AEIXGM25ZUYR34ZF7MZHFM4X235A,1592185239623,True,1
5.0,Great product.,Great price. Some of the films don’t develop right but I’m blaming myself and not knowing how to take the photo hahaha. Bought 3 more!,[],B075H4WWNZ,B08C2LDLG5,AEIXGM25ZUYR34ZF7MZHFM4X235A,1591065247569,True,0
5.0,Great buy!,Cute product. Love the color. Easy to connect immediately. Quick charge. Love how small they are. And they have great noise cancelling and volume/bass. I am not one to buy extremely expensive products that I will not use more than 1-3x a week and these is not too pricey but not too cheap and is great quality.,[],B082XGZ455,B08J83TR22,AEIXGM25ZUYR34ZF7MZHFM4X235A,1586739328661,True,1
5.0,As described!,Great works well and as described!!,[],B00TOT6I7W,B00TOT6I7W,AFUZ3HSONK4B6QP62HWG3IQSA3IQ,1492297822000,True,0
5.0,I can't use the bottom part of the cover because then the macbook can't tilt back all the way but if you don't mind that then it,"I've had this case for over two years now and it has still held up well. I can't use the bottom part of the cover because then the macbook can't tilt back all the way but if you don't mind that then it's fine. The rubber keyboard cover is till in good shape, no holes or tears yet and keeps my keyboard super clean. Sometimes it leaves finger prints/oils from fingers on the screen after you close it on top of the rubber though.",[],B00GMFVET8,B00GMFVET8,AHW7W34BLHHC4AYM4TPMLA2SWMMA,1471959862000,True,0
5.0,Excellent,this will last a long time.  I purchase this when my old one goes bad.,[],B08L5M9BTJ,B08L5M9BTJ,AEQLRIQLBPN4UUHV3L5FDRZOAL2A,1660681164467,True,1
5.0,Does work even if your TV has Google voice.,It's works on the TV I needed it for. Even tho the TV has Google voice and the remote doesn't.,[],B07Z3KTCPX,B07Z3KTCPX,AEZSZS7UV44CAJJR5FNEM4DZCWTQ,1619304733192,True,0
5.0,Camera's,I really like them. Glad i purchased them.,[],B07X27VK3D,B0BWD4WGJB,AFSGQCEINAGMWU3MAZZKWU2UGGKQ,1667066337092,True,0
4.0,"Good for outdoor use, needs subscription to save video","I originally had my spotlight camera indoors, and I was not a fan. The quality of the camera was good, but the spotlight was very annoying (depending on the amount of light in your house, it can be more than a tad overzealous). After speaking with Ring, I am now using a stick-up camera, and it is working much better indoors. I would recommend going that route instead if considering this for indoor use.<br /><br />A couple of other things to note are battery life and subscription. To put it bluntly, the battery life on the spotlight camera is not good. Ring has a solar panel option that offsets this, so I would recommend getting that instead of the standard battery model. With one battery, I couldn't get more than a few weeks out of a full charge (possibly related to the aforementioned issues with an overzealous spotlight). Additionally, you do need a subscription to save any video with these cameras. They only save video to the cloud, so to get the full use of your camera you need to pay $3/month for one device, or $10/month for multiple devices.<br /><br />I will also say that Ring's customer service is very good. They made sure I had the correct device for my particular situation, and have been very accommodating.",[],B0758L64L9,B07G61MFF6,AEDWRRZADBQDUTW7HBIWH4QSMUPQ,1547167590696,False,2
2.0,Black screen of death after &lt; 2 months,"This TV was great for about 2 months, and then the screen went black and would not turn back on. The only reason this LG gets 2 stars instead of 1 is that they had fast customer support, and were willing to send out a technician (albeit at inconvenient hours). So now they fix it, and I wait for the same problem to happen again after warranty is up. Seriously disappointed, and do not recommend.",[],B00TRQPNKU,B00VA5MLM4,AEDWRRZADBQDUTW7HBIWH4QSMUPQ,1435360470000,False,1
5.0,easy to install,old battery would die after 3 seconds. this one charge right up and says will last over 4 hours. fit perfect in yoga 720 13ikb,[],B085D9SLF4,B085D9SLF4,AEFLH72MFY4GRTNI3KZXNE4IUB2Q,1655136797379,True,0
5.0,Worked on my iphoneX,This worked really well.,[],B0BRMZGDSS,B0BTKKJLTP,AHPZ23SD4LA5VRHKGP6UKQKEQ2JQ,1677189988467,True,0
5.0,Plug and Play for my Samsung Tablet,"I don't understand some of these reviews. It's like they are talking about a different product. This keyboard is a plug and play. Right out if the box, I plugged it into my Samsung Galaxy Tablet and it works like a charm. Great keyboard with no batteries to charge or blietooth to connect.",[],B00M4L721S,B00M4L721S,AGUJA7GM3CHZGZTQORVA4V7TO6HQ,1488986127000,False,0
5.0,Definitely worth it.,Installed easily with the tools sent with this battery. Been using my computer a few days now and no issues. I'm glad I didn't buy an Apple OEM battery for 3 times the cost.,[],B00JM6EP1I,B00JM6EP1I,AGUJA7GM3CHZGZTQORVA4V7TO6HQ,1418154029000,True,1
5.0,Washed and still works!,"I bought this mp3 player for my daugther over a year ago.  She left it in her jeans pocket and then threw her jeans in the washing machine. This mp3 player went through a full wash and spin and it STILL WORKS.<br /><br />My daughter has dropped it, stepped on it, thrown it... and it STILL WORKS.  The little plastic cover it comes with did break and the battery cover cracked, but it STILL WORKS.<br /><br />You would think she is trying to break it on purpose, but that little Samsung will not give up. It just keeps going, and going, and going.",[],B0007M610O,B0007M610O,AGUJA7GM3CHZGZTQORVA4V7TO6HQ,1177880307000,False,1
5.0,Handy,This is exactly what I expected. It’s very pretty and sturdy. Just pull off the backing and stick to your tablet or phone. It’s much easier to hold the tablet with the little knob then trying to hold onto the whole case.,[],B086YCPY39,B086YCPY39,AGJT4SLVYY2VOORU7XZCK2YIRYAQ,1593636364705,True,0
4.0,Usefull gadgets,"They fit my Fire tablet and phone cable perfectly. They click together and for fun, you can change characters that click in place over white protector.  They are way tooo small to fit my lap top cable. I received a nice variety of fun charactors with 2 caption marvel. I don't mind because I intend to give them to my Grandsons for their cables. Other reviews mentioned they pop off. After attaching mine I felt the same so I immediately put a dab of Hot glue on them. Thank you Amazon.",[],B01M71T4E7,B01M71T4E7,AGJT4SLVYY2VOORU7XZCK2YIRYAQ,1534006629653,True,3
1.0,JUNK,After pushing start button for a long time it might start. It has many problems. It freezes and won't open again. I had to detach power supply and set over night to work. It loses internet connection frequently. It freezes all the time. I've had for three months and can't stand it.,[],B06ZXR6KS6,B06ZXR6KS6,AGJT4SLVYY2VOORU7XZCK2YIRYAQ,1509909804209,False,0
4.0,My daughter is happy with this drawing tablet,My daughter is happy with this drawing tablet.  However the stylus only lasted 2 months and we had to purchase a new one.  But the tablet does everything she needed it to.,[],B00J3FOZPO,B00J3FOZPO,AGOWLR52GJKEQ6ARUX5V6TJP7QLA,1445550658000,True,0
5.0,Fabulous birthday backdrop,Beautiful birthday background. Really made my dining room look bright and beautiful 😍,"[{'small_image_url': 'https://m.media-amazon.com/images/I/B1dqxJbVfvS._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/B1dqxJbVfvS._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/B1dqxJbVfvS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08QJ9XCZG,B08QJBQ1VM,AGPXNVE7IY3QVMN7YKKUQT3BPHUQ,1627918384640,True,0
5.0,Very happy customer!,"Love this device, it’s perfect size and the quality is out of this world, not to mention the color is beautiful  . I love it too because it’s simple almost ready to use because it’s simple to understand how to use. Great but !",[],B078HNTH41,B07F4P3JH7,AGPBYMEVZKTYSCLNSN4YDADOIIKQ,1577561772277,True,0
5.0,Just what I needed!,"Love the colors, sturdy and non slip ( thru fingers). I cut off covers  to ear plug and charging outlet for easier access. This was purchased for my husband who has severe neuropathy in both hands.",[],B01FLKRNX0,B01FLKRNTE,AFU77WPOVDJWJ5TT55AV7GUOQ2AQ,1646492536447,True,0
5.0,Sam,Love the drop in feature!,[],B084DCJKSL,B08YGKCHNF,AFU77WPOVDJWJ5TT55AV7GUOQ2AQ,1643292002592,True,0
5.0,Granddaughter,The colors are magnificent!  My granddaughter loves this case.,[],B07V44WYM6,B07V44WYM6,AFU77WPOVDJWJ5TT55AV7GUOQ2AQ,1592012934659,True,0
5.0,Perfect workout earbuds,"These have got you covered for all your exercise needs. The coating on them helps when sweating so they stay fairly well in your ears. Overall recommend, especially if they keep the app updated from time to time.",[],B09D15G8PG,B0BDSZ2KT3,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226793973,True,0
5.0,Wonderful noise cancelation,"Bought these for 100 dollars used off another website, but I would definitely say they're worth full price. The ability to turn ANC off is a plus, they're very neutral in sound, but there is decent bass. Only bummer is that you cannot customize the EQ with the app.",[],B0756CYWWD,B09KQC7Z4S,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226689856,False,1
5.0,Perfect inexpensive earbuds,"Not much to dislike with these, definitely pack a punch for the price.",[],B085VX9JY7,B0BHWYQ47Y,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226520234,False,0
5.0,Perfect for working out,"Great fit, sound quality, and app support. These earbuds are a little worse off in the ANC department, as I've tried the Elite Active 4's, and I feel like the bass is also a bit lacking. Still, they're great for working out, and they stay in your ears even while running, which is a plus! Would definitely recommend.",[],B09D1GL68G,B0BDSZ2KT3,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226369027,True,0
5.0,Perfect for Bose QC ii,Not a bad aftermarket case. A little on the big side but still manageable for traveling I'd say. All in all I would recommend... no issues so far.,[],B08HVHGWXB,B0BW7DFJL2,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226092012,True,0
3.0,"No software support, uncomfortable","Great sound,  noise cancelation, and look. Other than that, another company purchased jaybird, and they stopped updating the software for the earbuds and case. The fit is also not the best for me personally. Tried the large and medium wing fins, but both made my ears bleed for some reason. Small wing fins didn't feel like they would stay in. All in all, I'd say purchase at your own risk.",[],B08B3G74MY,B08B3G74MY,AFHU44I5ZIPV76KZSEFD5Y437C2Q,1664226012062,False,0
4.0,Lasted 2 months,"Great headphones but broke within 2 months , I believe would have been better if not foldable causing them to break easily",[],B08VNFD8FS,B0BQC7892K,AGMR4JSMZNB6U2GMRY7ZPDQFBBOQ,1666132614085,True,0
2.0,Cheaply made,The headphones are small barely fitting my 5 yr old and cheaply made<br /><br />Edit : wires broken within a few days :-(,[],B0B5D9BZTQ,B0B5D4K48M,AGMR4JSMZNB6U2GMRY7ZPDQFBBOQ,1666132383830,True,0
5.0,Autism/ADHD safe,Not only safe to play with but safe because it hasn't broken and cut him like other screens because he's a little rougher than most kids and very happy it doesn't have lock-screen ads. The only thing that hasn't worked well is the parent area in kids app because it spells out the numbers you need to enter and on day 2 my son who just turned 5 showed me he was doing the mama part LOL,[],B07H8WS1FT,B07H8WS1FT,AGMR4JSMZNB6U2GMRY7ZPDQFBBOQ,1642549931556,True,0
1.0,Did not fit,Claim to fit the onn 10-in tablet but did not line up correctly to fit,[],B01MXKRKWY,B01MXKRKWY,AGMR4JSMZNB6U2GMRY7ZPDQFBBOQ,1638276687024,True,0
5.0,Fantastic!! Great Quality! Very Happy!!,Great product!! I man very happy with the noise cancellation .,[],B08HMWZBXC,B08VD2NX25,AFRQODQXI2ELG5TWTT5SSFR4WBRQ,1640716965038,True,0
5.0,Value,Very happy about the deal I found.,[],B07YD541FW,B0C1ZDMQ5Y,AFRQODQXI2ELG5TWTT5SSFR4WBRQ,1602739009529,True,0
4.0,Quality,Frigerator using purposes,[],B09ZGM11XB,B0BQ5XQ17G,AFSJRGJT55NS24HBKME3IGNZ4PGA,1675795455842,True,0
3.0,Your choice?,"Haven't had the product, still new, use once. I have deal with this warranty company before, and I wasn't pleased at all.",[],B07QF4Z874,B07QF4Z874,AFSJRGJT55NS24HBKME3IGNZ4PGA,1604586287700,True,0
5.0,Great buy for the money!,"My husband loves these cameras and found resolution to be outstanding! Again,I don't feel the need to go on and on about a product.",[],B007Z549YQ,B007Z549YQ,AGPNK4LAUX7FV5LKFYB4NCZN32PQ,1363655780000,True,0
5.0,Easy to put on iPad .,My iPad color is gold and with the back being a clear background the flowers and butterflies look really pretty.,[],B07VRV8LYH,B08434BWYM,AFBPEPLR6T324PCFTF3SDLOD4FWA,1624018132370,True,1
5.0,Excellent buy,Protects my Garmin S20 & charging cord excellent. Can leave it in my golf bag & never worry about losing it or getting damaged,[],B09LCZ16HN,B09LCZ16HN,AF37HETXCNPLIXJRMMYWVDLI4QBQ,1657155617170,True,0
5.0,Totally awesome,Will buy em again,[],B09QHT56V5,B0CB11DLHG,AF37HETXCNPLIXJRMMYWVDLI4QBQ,1648217462409,True,0
2.0,Hoping for better,Not bad if you use it for desktop or workbench.,[],B07T33TTBS,B07THRBHPG,AF37HETXCNPLIXJRMMYWVDLI4QBQ,1646260414587,True,1
1.0,Junk!,Very cheaply made,[],B086C1FGF9,B086C1FGF9,AF37HETXCNPLIXJRMMYWVDLI4QBQ,1639375879108,True,0
5.0,laptop,"love it but I think that I need a fan under it, it keeps turning off when it gets hot",[],B01M1AQ316,B01M1AQ316,AFXQDJLOL5GVFJRHGTU2LNMZHEMA,1600307150552,True,0
5.0,cute mouse,have bought this mouse twice,[],B07TTWMVZN,B0B4SWZTZ1,AFXQDJLOL5GVFJRHGTU2LNMZHEMA,1597081629023,False,0
